Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_45_46,VGND,li1,27.3700,136.0000,0.000029
FILLER_45_43,VGND,li1,25.9900,136.0000,0.000025
FILLER_45_40,VGND,li1,24.6100,136.0000,0.000025
FILLER_44_305,VGND,li1,146.5100,130.5600,0.000170
FILLER_44_302,VGND,li1,145.1300,130.5600,0.000170
FILLER_44_271,VGND,li1,130.6400,130.5600,0.000168
FILLER_44_261,VGND,li1,126.2700,130.5600,0.000167
FILLER_44_258,VGND,li1,124.8900,130.5600,0.000167
FILLER_44_250,VGND,li1,120.9800,130.5600,0.000167
FILLER_44_200,VGND,li1,97.7500,130.5600,0.000158
FILLER_44_197,VGND,li1,96.8300,130.5600,0.000156
FILLER_44_194,VGND,li1,95.2200,130.5600,0.000155
FILLER_44_170,VGND,li1,84.4100,130.5600,0.000146
FILLER_44_148,VGND,li1,73.8300,130.5600,0.000136
FILLER_44_138,VGND,li1,69.4600,130.5600,0.000129
FILLER_44_99,VGND,li1,51.5200,130.5600,0.000093
FILLER_44_96,VGND,li1,50.3700,130.5600,0.000093
FILLER_44_88,VGND,li1,46.2300,130.5600,0.000080
FILLER_44_85,VGND,li1,45.3100,130.5600,0.000080
FILLER_44_83,VGND,li1,43.9300,130.5600,0.000076
FILLER_44_80,VGND,li1,43.0100,130.5600,0.000071
FILLER_44_77,VGND,li1,41.6300,130.5600,0.000071
FILLER_44_74,VGND,li1,40.2500,130.5600,0.000066
FILLER_44_58,VGND,li1,32.4300,130.5600,0.000045
FILLER_44_34,VGND,li1,21.8500,130.5600,0.000028
FILLER_44_26,VGND,li1,17.9400,130.5600,0.000028
FILLER_43_307,VGND,li1,146.9700,130.5600,0.000170
FILLER_43_304,VGND,li1,146.0500,130.5600,0.000170
FILLER_43_301,VGND,li1,144.6700,130.5600,0.000170
FILLER_43_298,VGND,li1,143.2900,130.5600,0.000170
FILLER_43_295,VGND,li1,141.9100,130.5600,0.000170
FILLER_43_279,VGND,li1,134.0900,130.5600,0.000169
FILLER_43_244,VGND,li1,118.2200,130.5600,0.000166
FILLER_43_228,VGND,li1,111.0900,130.5600,0.000164
FILLER_43_225,VGND,li1,109.7100,130.5600,0.000164
FILLER_43_201,VGND,li1,98.4400,130.5600,0.000158
FILLER_43_198,VGND,li1,97.2900,130.5600,0.000156
FILLER_43_195,VGND,li1,95.9100,130.5600,0.000156
FILLER_43_178,VGND,li1,88.0900,130.5600,0.000149
FILLER_43_175,VGND,li1,86.7100,130.5600,0.000149
FILLER_43_172,VGND,li1,85.3300,130.5600,0.000146
FILLER_43_169,VGND,li1,83.9500,130.5600,0.000146
FILLER_43_165,VGND,li1,82.1100,130.5600,0.000144
FILLER_43_157,VGND,li1,77.9700,130.5600,0.000140
FILLER_43_148,VGND,li1,73.8300,130.5600,0.000136
FILLER_43_126,VGND,li1,63.7100,130.5600,0.000123
FILLER_43_123,VGND,li1,62.7900,130.5600,0.000118
FILLER_43_120,VGND,li1,61.4100,130.5600,0.000118
FILLER_43_111,VGND,li1,56.8100,130.5600,0.000106
FILLER_43_108,VGND,li1,55.8900,130.5600,0.000106
FILLER_43_105,VGND,li1,54.5100,130.5600,0.000099
FILLER_43_102,VGND,li1,53.1300,130.5600,0.000099
FILLER_43_99,VGND,li1,51.7500,130.5600,0.000093
FILLER_43_96,VGND,li1,50.3700,130.5600,0.000093
FILLER_43_93,VGND,li1,48.9900,130.5600,0.000086
FILLER_43_90,VGND,li1,47.6100,130.5600,0.000086
FILLER_43_87,VGND,li1,46.2300,130.5600,0.000080
FILLER_43_84,VGND,li1,44.8500,130.5600,0.000076
FILLER_43_81,VGND,li1,43.4700,130.5600,0.000076
FILLER_43_78,VGND,li1,42.0900,130.5600,0.000071
FILLER_43_75,VGND,li1,40.7100,130.5600,0.000066
FILLER_43_72,VGND,li1,39.3300,130.5600,0.000066
FILLER_43_69,VGND,li1,37.9500,130.5600,0.000059
FILLER_43_66,VGND,li1,36.5700,130.5600,0.000059
FILLER_43_63,VGND,li1,35.1900,130.5600,0.000053
FILLER_43_60,VGND,li1,33.8100,130.5600,0.000053
FILLER_43_57,VGND,li1,32.4300,130.5600,0.000045
FILLER_43_54,VGND,li1,30.8200,130.5600,0.000045
FILLER_43_44,VGND,li1,26.4500,130.5600,0.000035
FILLER_43_41,VGND,li1,25.0700,130.5600,0.000027
FILLER_43_38,VGND,li1,23.6900,130.5600,0.000027
FILLER_43_35,VGND,li1,22.3100,130.5600,0.000028
FILLER_43_32,VGND,li1,20.9300,130.5600,0.000028
FILLER_43_29,VGND,li1,19.5500,130.5600,0.000028
FILLER_43_26,VGND,li1,18.1700,130.5600,0.000028
FILLER_43_11,VGND,li1,11.0400,130.5600,0.000028
FILLER_42_307,VGND,li1,146.9700,125.1200,0.000275
FILLER_42_253,VGND,li1,122.1300,125.1200,0.000261
FILLER_42_243,VGND,li1,117.5300,125.1200,0.000255
FILLER_42_240,VGND,li1,116.6100,125.1200,0.000255
FILLER_42_227,VGND,li1,110.1700,125.1200,0.000245
FILLER_42_224,VGND,li1,109.2500,125.1200,0.000242
FILLER_42_208,VGND,li1,101.6600,125.1200,0.000230
FILLER_42_205,VGND,li1,100.5100,125.1200,0.000230
FILLER_42_187,VGND,li1,91.7700,125.1200,0.000214
FILLER_42_177,VGND,li1,87.6300,125.1200,0.000204
FILLER_42_174,VGND,li1,86.2500,125.1200,0.000196
FILLER_42_171,VGND,li1,84.8700,125.1200,0.000196
FILLER_42_168,VGND,li1,83.4900,125.1200,0.000191
FILLER_42_165,VGND,li1,82.1100,125.1200,0.000185
FILLER_42_162,VGND,li1,80.7300,125.1200,0.000185
FILLER_42_159,VGND,li1,79.3500,125.1200,0.000179
FILLER_42_156,VGND,li1,77.9700,125.1200,0.000174
FILLER_42_153,VGND,li1,76.5900,125.1200,0.000174
FILLER_42_150,VGND,li1,75.2100,125.1200,0.000167
FILLER_42_147,VGND,li1,73.8300,125.1200,0.000167
FILLER_42_144,VGND,li1,72.4500,125.1200,0.000162
FILLER_42_141,VGND,li1,71.0700,125.1200,0.000157
FILLER_42_138,VGND,li1,69.4600,125.1200,0.000152
FILLER_42_135,VGND,li1,68.3100,125.1200,0.000152
FILLER_42_132,VGND,li1,66.9300,125.1200,0.000145
FILLER_42_129,VGND,li1,65.5500,125.1200,0.000145
FILLER_42_126,VGND,li1,64.1700,125.1200,0.000140
FILLER_42_123,VGND,li1,62.7900,125.1200,0.000135
FILLER_42_120,VGND,li1,61.4100,125.1200,0.000130
FILLER_42_117,VGND,li1,60.0300,125.1200,0.000130
FILLER_42_114,VGND,li1,58.6500,125.1200,0.000125
FILLER_42_111,VGND,li1,57.2700,125.1200,0.000119
FILLER_42_108,VGND,li1,55.8900,125.1200,0.000119
FILLER_42_105,VGND,li1,54.5100,125.1200,0.000113
FILLER_42_102,VGND,li1,53.1300,125.1200,0.000108
FILLER_42_99,VGND,li1,51.7500,125.1200,0.000108
FILLER_42_96,VGND,li1,50.3700,125.1200,0.000102
FILLER_42_93,VGND,li1,48.9900,125.1200,0.000097
FILLER_42_90,VGND,li1,47.6100,125.1200,0.000097
FILLER_42_76,VGND,li1,40.7100,125.1200,0.000076
FILLER_42_73,VGND,li1,39.7900,125.1200,0.000076
FILLER_42_70,VGND,li1,38.4100,125.1200,0.000068
FILLER_42_67,VGND,li1,37.0300,125.1200,0.000068
FILLER_42_64,VGND,li1,35.6500,125.1200,0.000060
FILLER_42_61,VGND,li1,34.2700,125.1200,0.000060
FILLER_42_45,VGND,li1,26.9100,125.1200,0.000039
FILLER_42_42,VGND,li1,25.5300,125.1200,0.000034
FILLER_42_39,VGND,li1,24.1500,125.1200,0.000035
FILLER_42_36,VGND,li1,22.7700,125.1200,0.000035
FILLER_42_26,VGND,li1,17.9400,125.1200,0.000036
FILLER_41_305,VGND,li1,146.5100,125.1200,0.000275
FILLER_41_302,VGND,li1,145.1300,125.1200,0.000275
FILLER_41_279,VGND,li1,134.0900,125.1200,0.000273
FILLER_41_276,VGND,li1,133.1700,125.1200,0.000272
FILLER_41_258,VGND,li1,124.8900,125.1200,0.000264
FILLER_41_255,VGND,li1,123.5100,125.1200,0.000264
FILLER_41_231,VGND,li1,112.4700,125.1200,0.000248
FILLER_41_228,VGND,li1,111.0900,125.1200,0.000245
FILLER_41_225,VGND,li1,109.7100,125.1200,0.000242
FILLER_41_222,VGND,li1,108.1000,125.1200,0.000242
FILLER_41_219,VGND,li1,106.9500,125.1200,0.000238
FILLER_41_216,VGND,li1,105.5700,125.1200,0.000238
FILLER_41_213,VGND,li1,104.1900,125.1200,0.000234
FILLER_41_210,VGND,li1,102.8100,125.1200,0.000234
FILLER_41_207,VGND,li1,101.4300,125.1200,0.000230
FILLER_41_180,VGND,li1,88.5500,125.1200,0.000204
FILLER_41_177,VGND,li1,87.6300,125.1200,0.000204
FILLER_41_166,VGND,li1,82.3400,125.1200,0.000185
FILLER_41_163,VGND,li1,81.1900,125.1200,0.000185
FILLER_41_160,VGND,li1,79.8100,125.1200,0.000179
FILLER_41_157,VGND,li1,78.4300,125.1200,0.000179
FILLER_41_154,VGND,li1,77.0500,125.1200,0.000174
FILLER_41_140,VGND,li1,70.6100,125.1200,0.000157
FILLER_41_137,VGND,li1,69.2300,125.1200,0.000152
FILLER_41_122,VGND,li1,61.8700,125.1200,0.000135
FILLER_41_113,VGND,li1,57.9600,125.1200,0.000125
FILLER_41_109,VGND,li1,56.3500,125.1200,0.000119
FILLER_41_106,VGND,li1,54.9700,125.1200,0.000113
FILLER_41_103,VGND,li1,53.5900,125.1200,0.000113
FILLER_41_100,VGND,li1,52.2100,125.1200,0.000108
FILLER_41_97,VGND,li1,50.8300,125.1200,0.000102
FILLER_41_94,VGND,li1,49.4500,125.1200,0.000102
FILLER_41_70,VGND,li1,38.4100,125.1200,0.000068
FILLER_40_306,VGND,li1,146.7400,119.6800,0.000100
FILLER_40_303,VGND,li1,145.5900,119.6800,0.000100
FILLER_40_300,VGND,li1,144.2100,119.6800,0.000100
FILLER_40_291,VGND,li1,139.8400,119.6800,0.000100
FILLER_40_288,VGND,li1,138.6900,119.6800,0.000100
FILLER_40_285,VGND,li1,137.3100,119.6800,0.000100
FILLER_40_268,VGND,li1,129.4900,119.6800,0.000100
FILLER_40_265,VGND,li1,128.1100,119.6800,0.000100
FILLER_40_262,VGND,li1,126.7300,119.6800,0.000100
FILLER_40_259,VGND,li1,125.3500,119.6800,0.000100
FILLER_40_256,VGND,li1,123.9700,119.6800,0.000100
FILLER_40_253,VGND,li1,122.5900,119.6800,0.000100
FILLER_40_250,VGND,li1,120.9800,119.6800,0.000100
FILLER_40_233,VGND,li1,112.9300,119.6800,0.000100
FILLER_40_230,VGND,li1,112.0100,119.6800,0.000100
FILLER_40_227,VGND,li1,110.6300,119.6800,0.000100
FILLER_40_224,VGND,li1,109.2500,119.6800,0.000100
FILLER_40_221,VGND,li1,107.8700,119.6800,0.000099
FILLER_40_218,VGND,li1,106.4900,119.6800,0.000099
FILLER_40_215,VGND,li1,105.1100,119.6800,0.000099
FILLER_40_212,VGND,li1,103.7300,119.6800,0.000099
FILLER_40_209,VGND,li1,102.3500,119.6800,0.000099
FILLER_40_206,VGND,li1,100.9700,119.6800,0.000099
FILLER_40_197,VGND,li1,96.6000,119.6800,0.000099
FILLER_40_172,VGND,li1,85.3300,119.6800,0.000095
FILLER_40_169,VGND,li1,83.9500,119.6800,0.000094
FILLER_40_132,VGND,li1,66.4700,119.6800,0.000080
FILLER_40_129,VGND,li1,65.5500,119.6800,0.000080
FILLER_40_106,VGND,li1,54.7400,119.6800,0.000067
FILLER_40_96,VGND,li1,50.1400,119.6800,0.000058
FILLER_40_93,VGND,li1,48.9900,119.6800,0.000058
FILLER_40_67,VGND,li1,36.8000,119.6800,0.000037
FILLER_40_64,VGND,li1,35.6500,119.6800,0.000037
FILLER_40_26,VGND,li1,17.9400,119.6800,0.000020
FILLER_40_3,VGND,li1,7.3600,119.6800,0.000020
FILLER_39_305,VGND,li1,146.5100,119.6800,0.000100
FILLER_39_302,VGND,li1,145.1300,119.6800,0.000100
FILLER_39_299,VGND,li1,143.7500,119.6800,0.000100
FILLER_39_296,VGND,li1,142.3700,119.6800,0.000100
FILLER_39_293,VGND,li1,140.9900,119.6800,0.000100
FILLER_39_290,VGND,li1,139.6100,119.6800,0.000100
FILLER_39_287,VGND,li1,138.2300,119.6800,0.000100
FILLER_39_284,VGND,li1,136.8500,119.6800,0.000100
FILLER_39_281,VGND,li1,135.4700,119.6800,0.000100
FILLER_39_274,VGND,li1,131.7900,119.6800,0.000100
FILLER_39_271,VGND,li1,130.8700,119.6800,0.000100
FILLER_39_268,VGND,li1,129.4900,119.6800,0.000100
FILLER_39_265,VGND,li1,128.1100,119.6800,0.000100
FILLER_39_262,VGND,li1,126.7300,119.6800,0.000100
FILLER_39_259,VGND,li1,125.3500,119.6800,0.000100
FILLER_39_256,VGND,li1,123.9700,119.6800,0.000100
FILLER_39_253,VGND,li1,122.5900,119.6800,0.000100
FILLER_39_250,VGND,li1,121.2100,119.6800,0.000100
FILLER_39_233,VGND,li1,112.9300,119.6800,0.000100
FILLER_39_225,VGND,li1,109.2500,119.6800,0.000100
FILLER_39_222,VGND,li1,108.1000,119.6800,0.000099
FILLER_39_219,VGND,li1,106.9500,119.6800,0.000099
FILLER_39_216,VGND,li1,105.5700,119.6800,0.000099
FILLER_39_213,VGND,li1,104.1900,119.6800,0.000099
FILLER_39_210,VGND,li1,102.8100,119.6800,0.000099
FILLER_39_199,VGND,li1,97.7500,119.6800,0.000099
FILLER_39_177,VGND,li1,87.1700,119.6800,0.000096
FILLER_39_111,VGND,li1,56.8100,119.6800,0.000069
FILLER_39_60,VGND,li1,33.5800,119.6800,0.000034
FILLER_39_57,VGND,li1,32.4300,119.6800,0.000031
FILLER_39_54,VGND,li1,30.8200,119.6800,0.000027
FILLER_39_20,VGND,li1,14.9500,119.6800,0.000020
FILLER_39_17,VGND,li1,14.0300,119.6800,0.000020
FILLER_39_6,VGND,li1,8.9700,119.6800,0.000020
FILLER_39_3,VGND,li1,7.5900,119.6800,0.000020
FILLER_38_307,VGND,li1,146.9700,114.2400,0.000105
FILLER_38_304,VGND,li1,146.0500,114.2400,0.000105
FILLER_38_301,VGND,li1,144.6700,114.2400,0.000105
FILLER_38_298,VGND,li1,143.2900,114.2400,0.000105
FILLER_38_288,VGND,li1,138.6900,114.2400,0.000104
FILLER_38_285,VGND,li1,137.3100,114.2400,0.000104
FILLER_38_276,VGND,li1,132.7100,114.2400,0.000103
FILLER_38_268,VGND,li1,129.0300,114.2400,0.000103
FILLER_38_265,VGND,li1,128.1100,114.2400,0.000103
FILLER_38_262,VGND,li1,126.7300,114.2400,0.000102
FILLER_38_259,VGND,li1,125.3500,114.2400,0.000102
FILLER_38_256,VGND,li1,123.9700,114.2400,0.000102
FILLER_38_253,VGND,li1,122.5900,114.2400,0.000101
FILLER_38_250,VGND,li1,120.9800,114.2400,0.000101
FILLER_38_197,VGND,li1,96.8300,114.2400,0.000093
FILLER_38_195,VGND,li1,95.4500,114.2400,0.000091
FILLER_38_192,VGND,li1,94.5300,114.2400,0.000091
FILLER_38_184,VGND,li1,90.3900,114.2400,0.000087
FILLER_38_181,VGND,li1,89.4700,114.2400,0.000087
FILLER_38_178,VGND,li1,88.0900,114.2400,0.000085
FILLER_38_175,VGND,li1,86.7100,114.2400,0.000085
FILLER_38_159,VGND,li1,78.8900,114.2400,0.000078
FILLER_38_156,VGND,li1,77.9700,114.2400,0.000078
FILLER_38_147,VGND,li1,73.3700,114.2400,0.000074
FILLER_38_144,VGND,li1,72.4500,114.2400,0.000074
FILLER_38_130,VGND,li1,65.7800,114.2400,0.000068
FILLER_38_107,VGND,li1,55.2000,114.2400,0.000058
FILLER_38_104,VGND,li1,54.0500,114.2400,0.000058
FILLER_38_88,VGND,li1,46.2300,114.2400,0.000050
FILLER_38_85,VGND,li1,45.3100,114.2400,0.000048
FILLER_38_67,VGND,li1,36.8000,114.2400,0.000039
FILLER_38_64,VGND,li1,35.6500,114.2400,0.000036
FILLER_38_61,VGND,li1,34.2700,114.2400,0.000036
FILLER_38_58,VGND,li1,32.8900,114.2400,0.000033
FILLER_38_37,VGND,li1,23.0000,114.2400,0.000026
FILLER_38_25,VGND,li1,17.7100,114.2400,0.000027
FILLER_38_6,VGND,li1,8.7400,114.2400,0.000028
FILLER_38_3,VGND,li1,7.5900,114.2400,0.000028
FILLER_37_305,VGND,li1,146.5100,114.2400,0.000105
FILLER_37_302,VGND,li1,145.1300,114.2400,0.000105
FILLER_37_279,VGND,li1,134.0900,114.2400,0.000103
FILLER_37_260,VGND,li1,125.3500,114.2400,0.000102
FILLER_37_257,VGND,li1,124.4300,114.2400,0.000102
FILLER_37_254,VGND,li1,123.0500,114.2400,0.000102
FILLER_37_251,VGND,li1,121.6700,114.2400,0.000101
FILLER_37_248,VGND,li1,120.2900,114.2400,0.000101
FILLER_37_245,VGND,li1,118.9100,114.2400,0.000101
FILLER_37_236,VGND,li1,114.3100,114.2400,0.000100
FILLER_37_233,VGND,li1,113.3900,114.2400,0.000100
FILLER_37_225,VGND,li1,109.2500,114.2400,0.000098
FILLER_37_223,VGND,li1,108.3300,114.2400,0.000098
FILLER_37_220,VGND,li1,107.4100,114.2400,0.000097
FILLER_37_217,VGND,li1,106.0300,114.2400,0.000097
FILLER_37_187,VGND,li1,92.0000,114.2400,0.000089
FILLER_37_184,VGND,li1,90.8500,114.2400,0.000087
FILLER_37_181,VGND,li1,89.4700,114.2400,0.000087
FILLER_37_178,VGND,li1,88.0900,114.2400,0.000085
FILLER_37_175,VGND,li1,86.7100,114.2400,0.000085
FILLER_37_172,VGND,li1,85.3300,114.2400,0.000083
FILLER_37_169,VGND,li1,83.9500,114.2400,0.000082
FILLER_37_166,VGND,li1,82.3400,114.2400,0.000082
FILLER_37_158,VGND,li1,78.4300,114.2400,0.000078
FILLER_37_141,VGND,li1,70.8400,114.2400,0.000072
FILLER_37_138,VGND,li1,69.6900,114.2400,0.000072
FILLER_37_116,VGND,li1,59.3400,114.2400,0.000062
FILLER_37_113,VGND,li1,58.1900,114.2400,0.000062
FILLER_37_109,VGND,li1,56.3500,114.2400,0.000060
FILLER_37_99,VGND,li1,51.7500,114.2400,0.000054
FILLER_37_96,VGND,li1,50.3700,114.2400,0.000054
FILLER_37_73,VGND,li1,39.5600,114.2400,0.000042
FILLER_37_70,VGND,li1,38.4100,114.2400,0.000039
FILLER_37_67,VGND,li1,37.0300,114.2400,0.000039
FILLER_37_57,VGND,li1,32.2000,114.2400,0.000033
FILLER_37_46,VGND,li1,26.9100,114.2400,0.000027
FILLER_37_6,VGND,li1,8.5100,114.2400,0.000028
FILLER_37_3,VGND,li1,7.5900,114.2400,0.000028
FILLER_36_307,VGND,li1,146.9700,108.8000,0.000163
FILLER_36_304,VGND,li1,146.0500,108.8000,0.000163
FILLER_36_301,VGND,li1,144.6700,108.8000,0.000163
FILLER_36_259,VGND,li1,125.3500,108.8000,0.000158
FILLER_36_256,VGND,li1,123.9700,108.8000,0.000158
FILLER_36_253,VGND,li1,122.5900,108.8000,0.000157
FILLER_36_249,VGND,li1,120.7500,108.8000,0.000156
FILLER_36_246,VGND,li1,119.3700,108.8000,0.000156
FILLER_36_243,VGND,li1,117.9900,108.8000,0.000155
FILLER_36_240,VGND,li1,116.6100,108.8000,0.000155
FILLER_36_237,VGND,li1,115.2300,108.8000,0.000154
FILLER_36_234,VGND,li1,113.8500,108.8000,0.000154
FILLER_36_228,VGND,li1,110.6300,108.8000,0.000153
FILLER_36_225,VGND,li1,109.7100,108.8000,0.000152
FILLER_36_222,VGND,li1,108.3300,108.8000,0.000151
FILLER_36_219,VGND,li1,106.9500,108.8000,0.000151
FILLER_36_216,VGND,li1,105.5700,108.8000,0.000150
FILLER_36_213,VGND,li1,104.1900,108.8000,0.000150
FILLER_36_185,VGND,li1,91.3100,108.8000,0.000144
FILLER_36_182,VGND,li1,89.9300,108.8000,0.000142
FILLER_36_179,VGND,li1,88.5500,108.8000,0.000142
FILLER_36_176,VGND,li1,87.1700,108.8000,0.000141
FILLER_36_173,VGND,li1,85.7900,108.8000,0.000139
FILLER_36_170,VGND,li1,84.4100,108.8000,0.000139
FILLER_36_167,VGND,li1,83.0300,108.8000,0.000138
FILLER_36_164,VGND,li1,81.6500,108.8000,0.000136
FILLER_36_161,VGND,li1,80.2700,108.8000,0.000136
FILLER_36_144,VGND,li1,72.4500,108.8000,0.000130
FILLER_36_141,VGND,li1,71.0700,108.8000,0.000130
FILLER_36_138,VGND,li1,69.4600,108.8000,0.000128
FILLER_36_116,VGND,li1,59.5700,108.8000,0.000121
FILLER_36_85,VGND,li1,45.3100,108.8000,0.000092
FILLER_36_82,VGND,li1,43.7000,108.8000,0.000087
FILLER_36_79,VGND,li1,42.5500,108.8000,0.000087
FILLER_36_70,VGND,li1,37.9500,108.8000,0.000072
FILLER_36_67,VGND,li1,37.0300,108.8000,0.000072
FILLER_36_25,VGND,li1,17.7100,108.8000,0.000038
FILLER_35_306,VGND,li1,146.7400,108.8000,0.000163
FILLER_35_303,VGND,li1,145.5900,108.8000,0.000163
FILLER_35_281,VGND,li1,135.0100,108.8000,0.000162
FILLER_35_263,VGND,li1,126.7300,108.8000,0.000158
FILLER_35_260,VGND,li1,125.8100,108.8000,0.000158
FILLER_35_241,VGND,li1,117.0700,108.8000,0.000155
FILLER_35_233,VGND,li1,112.9300,108.8000,0.000154
FILLER_35_230,VGND,li1,112.0100,108.8000,0.000153
FILLER_35_221,VGND,li1,107.8700,108.8000,0.000151
FILLER_35_178,VGND,li1,87.6300,108.8000,0.000141
FILLER_35_175,VGND,li1,86.7100,108.8000,0.000141
FILLER_35_172,VGND,li1,85.3300,108.8000,0.000139
FILLER_35_169,VGND,li1,83.9500,108.8000,0.000138
FILLER_35_166,VGND,li1,82.3400,108.8000,0.000138
FILLER_35_163,VGND,li1,81.1900,108.8000,0.000136
FILLER_35_140,VGND,li1,70.1500,108.8000,0.000128
FILLER_35_137,VGND,li1,69.2300,108.8000,0.000128
FILLER_35_134,VGND,li1,67.8500,108.8000,0.000126
FILLER_35_131,VGND,li1,66.4700,108.8000,0.000126
FILLER_35_128,VGND,li1,65.0900,108.8000,0.000125
FILLER_35_113,VGND,li1,57.7300,108.8000,0.000119
FILLER_35_110,VGND,li1,56.5800,108.8000,0.000119
FILLER_35_107,VGND,li1,55.4300,108.8000,0.000117
FILLER_35_79,VGND,li1,42.3200,108.8000,0.000087
FILLER_35_57,VGND,li1,31.9700,108.8000,0.000057
FILLER_35_32,VGND,li1,20.9300,108.8000,0.000037
FILLER_35_3,VGND,li1,7.5900,108.8000,0.000040
FILLER_34_290,VGND,li1,139.3800,103.3600,0.000253
FILLER_34_280,VGND,li1,134.7800,103.3600,0.000252
FILLER_34_262,VGND,li1,126.5000,103.3600,0.000251
FILLER_34_259,VGND,li1,125.3500,103.3600,0.000251
FILLER_34_256,VGND,li1,123.9700,103.3600,0.000251
FILLER_34_253,VGND,li1,122.5900,103.3600,0.000250
FILLER_34_251,VGND,li1,121.2100,103.3600,0.000250
FILLER_34_226,VGND,li1,109.9400,103.3600,0.000247
FILLER_34_197,VGND,li1,96.8300,103.3600,0.000232
FILLER_34_195,VGND,li1,95.4500,103.3600,0.000232
FILLER_34_171,VGND,li1,84.8700,103.3600,0.000210
FILLER_34_141,VGND,li1,70.6100,103.3600,0.000175
FILLER_34_132,VGND,li1,66.9300,103.3600,0.000165
FILLER_34_100,VGND,li1,52.2100,103.3600,0.000125
FILLER_34_75,VGND,li1,40.2500,103.3600,0.000084
FILLER_34_72,VGND,li1,39.3300,103.3600,0.000084
FILLER_34_69,VGND,li1,37.9500,103.3600,0.000078
FILLER_34_53,VGND,li1,30.3600,103.3600,0.000054
FILLER_34_29,VGND,li1,19.5500,103.3600,0.000038
FILLER_34_27,VGND,li1,18.1700,103.3600,0.000038
FILLER_34_24,VGND,li1,17.2500,103.3600,0.000038
FILLER_34_6,VGND,li1,8.5100,103.3600,0.000039
FILLER_34_3,VGND,li1,7.5900,103.3600,0.000039
FILLER_33_292,VGND,li1,140.0700,103.3600,0.000253
FILLER_33_289,VGND,li1,139.1500,103.3600,0.000253
FILLER_33_275,VGND,li1,132.4800,103.3600,0.000252
FILLER_33_262,VGND,li1,126.7300,103.3600,0.000251
FILLER_33_259,VGND,li1,125.3500,103.3600,0.000251
FILLER_33_256,VGND,li1,123.9700,103.3600,0.000251
FILLER_33_253,VGND,li1,122.5900,103.3600,0.000250
FILLER_33_221,VGND,li1,107.8700,103.3600,0.000247
FILLER_33_177,VGND,li1,87.1700,103.3600,0.000215
FILLER_33_131,VGND,li1,66.2400,103.3600,0.000160
FILLER_33_128,VGND,li1,65.0900,103.3600,0.000160
FILLER_33_69,VGND,li1,37.4900,103.3600,0.000078
FILLER_33_60,VGND,li1,33.3500,103.3600,0.000061
FILLER_33_57,VGND,li1,32.4300,103.3600,0.000061
FILLER_33_54,VGND,li1,30.8200,103.3600,0.000054
FILLER_33_51,VGND,li1,29.6700,103.3600,0.000047
FILLER_33_48,VGND,li1,28.2900,103.3600,0.000047
FILLER_33_24,VGND,li1,17.0200,103.3600,0.000038
FILLER_33_3,VGND,li1,7.5900,103.3600,0.000039
FILLER_32_307,VGND,li1,146.9700,97.9200,0.000156
FILLER_32_304,VGND,li1,146.0500,97.9200,0.000156
FILLER_32_294,VGND,li1,141.2200,97.9200,0.000156
FILLER_32_262,VGND,li1,126.7300,97.9200,0.000154
FILLER_32_259,VGND,li1,125.3500,97.9200,0.000154
FILLER_32_256,VGND,li1,123.9700,97.9200,0.000153
FILLER_32_253,VGND,li1,122.5900,97.9200,0.000153
FILLER_32_251,VGND,li1,121.2100,97.9200,0.000153
FILLER_32_248,VGND,li1,120.2900,97.9200,0.000152
FILLER_32_222,VGND,li1,108.1000,97.9200,0.000147
FILLER_32_219,VGND,li1,106.9500,97.9200,0.000147
FILLER_32_197,VGND,li1,96.8300,97.9200,0.000139
FILLER_32_180,VGND,li1,88.7800,97.9200,0.000131
FILLER_32_177,VGND,li1,87.6300,97.9200,0.000129
FILLER_32_174,VGND,li1,86.2500,97.9200,0.000127
FILLER_32_171,VGND,li1,84.8700,97.9200,0.000127
FILLER_32_162,VGND,li1,80.2700,97.9200,0.000121
FILLER_32_134,VGND,li1,67.6200,97.9200,0.000107
FILLER_32_96,VGND,li1,50.1400,97.9200,0.000074
FILLER_32_93,VGND,li1,48.9900,97.9200,0.000074
FILLER_32_70,VGND,li1,38.1800,97.9200,0.000053
FILLER_32_62,VGND,li1,34.7300,97.9200,0.000042
FILLER_32_59,VGND,li1,33.3500,97.9200,0.000042
FILLER_32_49,VGND,li1,28.5200,97.9200,0.000032
FILLER_32_40,VGND,li1,24.1500,97.9200,0.000025
FILLER_32_37,VGND,li1,23.2300,97.9200,0.000025
FILLER_32_3,VGND,li1,7.5900,97.9200,0.000028
FILLER_31_307,VGND,li1,146.9700,97.9200,0.000156
FILLER_31_304,VGND,li1,146.0500,97.9200,0.000156
FILLER_31_301,VGND,li1,144.6700,97.9200,0.000156
FILLER_31_289,VGND,li1,139.1500,97.9200,0.000156
FILLER_31_278,VGND,li1,133.8600,97.9200,0.000156
FILLER_31_275,VGND,li1,132.7100,97.9200,0.000156
FILLER_31_264,VGND,li1,127.6500,97.9200,0.000154
FILLER_31_261,VGND,li1,126.2700,97.9200,0.000154
FILLER_31_258,VGND,li1,124.8900,97.9200,0.000154
FILLER_31_255,VGND,li1,123.5100,97.9200,0.000153
FILLER_31_252,VGND,li1,122.1300,97.9200,0.000153
FILLER_31_249,VGND,li1,120.7500,97.9200,0.000153
