Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_18_256,VPWR,li1,123.9700,62.5600,1.799784
FILLER_18_253,VPWR,li1,122.5900,62.5600,1.799787
FILLER_18_238,VPWR,li1,115.6900,62.5600,1.799794
FILLER_18_235,VPWR,li1,114.3100,62.5600,1.799796
FILLER_18_232,VPWR,li1,112.9300,62.5600,1.799799
FILLER_18_229,VPWR,li1,111.5500,62.5600,1.799801
FILLER_18_226,VPWR,li1,110.1700,62.5600,1.799801
FILLER_18_223,VPWR,li1,108.7900,62.5600,1.799803
FILLER_18_220,VPWR,li1,107.4100,62.5600,1.799806
FILLER_18_217,VPWR,li1,106.0300,62.5600,1.799808
FILLER_18_214,VPWR,li1,104.6500,62.5600,1.799808
FILLER_18_211,VPWR,li1,103.2700,62.5600,1.799811
FILLER_18_208,VPWR,li1,101.8900,62.5600,1.799811
FILLER_18_205,VPWR,li1,100.5100,62.5600,1.799814
FILLER_18_193,VPWR,li1,94.9900,62.5600,1.799822
FILLER_18_184,VPWR,li1,90.3900,62.5600,1.799829
FILLER_18_110,VPWR,li1,56.5800,62.5600,1.799886
FILLER_18_88,VPWR,li1,46.2300,62.5600,1.799908
FILLER_18_85,VPWR,li1,45.3100,62.5600,1.799912
FILLER_18_55,VPWR,li1,31.5100,62.5600,1.799945
FILLER_18_52,VPWR,li1,30.1300,62.5600,1.799949
FILLER_18_29,VPWR,li1,19.3200,62.5600,1.799973
FILLER_18_27,VPWR,li1,18.1700,62.5600,1.799973
FILLER_18_11,VPWR,li1,10.8100,62.5600,1.799972
FILLER_17_306,VPWR,li1,146.7400,57.1200,1.799827
FILLER_17_303,VPWR,li1,145.5900,57.1200,1.799827
FILLER_17_300,VPWR,li1,144.2100,57.1200,1.799827
FILLER_17_290,VPWR,li1,139.6100,57.1200,1.799827
FILLER_17_287,VPWR,li1,138.2300,57.1200,1.799827
FILLER_17_284,VPWR,li1,136.8500,57.1200,1.799827
FILLER_17_281,VPWR,li1,135.4700,57.1200,1.799827
FILLER_17_277,VPWR,li1,133.6300,57.1200,1.799827
FILLER_17_269,VPWR,li1,129.4900,57.1200,1.799827
FILLER_17_266,VPWR,li1,128.5700,57.1200,1.799827
FILLER_17_263,VPWR,li1,127.1900,57.1200,1.799827
FILLER_17_260,VPWR,li1,125.8100,57.1200,1.799827
FILLER_17_257,VPWR,li1,124.4300,57.1200,1.799827
FILLER_17_254,VPWR,li1,123.0500,57.1200,1.799827
FILLER_17_251,VPWR,li1,121.6700,57.1200,1.799827
FILLER_17_243,VPWR,li1,117.5300,57.1200,1.799828
FILLER_17_240,VPWR,li1,116.6100,57.1200,1.799828
FILLER_17_237,VPWR,li1,115.2300,57.1200,1.799828
FILLER_17_234,VPWR,li1,113.8500,57.1200,1.799828
FILLER_17_231,VPWR,li1,112.4700,57.1200,1.799829
FILLER_17_228,VPWR,li1,111.0900,57.1200,1.799829
FILLER_17_225,VPWR,li1,109.7100,57.1200,1.799829
FILLER_17_222,VPWR,li1,108.1000,57.1200,1.799829
FILLER_17_202,VPWR,li1,99.1300,57.1200,1.799832
FILLER_17_199,VPWR,li1,97.7500,57.1200,1.799833
FILLER_17_169,VPWR,li1,83.7200,57.1200,1.799840
FILLER_17_113,VPWR,li1,57.9600,57.1200,1.799876
FILLER_17_97,VPWR,li1,50.3700,57.1200,1.799897
FILLER_17_94,VPWR,li1,49.4500,57.1200,1.799897
FILLER_17_91,VPWR,li1,48.0700,57.1200,1.799904
FILLER_17_88,VPWR,li1,46.6900,57.1200,1.799904
FILLER_17_85,VPWR,li1,45.3100,57.1200,1.799910
FILLER_17_82,VPWR,li1,43.9300,57.1200,1.799915
FILLER_17_63,VPWR,li1,35.1900,57.1200,1.799934
FILLER_17_60,VPWR,li1,33.8100,57.1200,1.799940
FILLER_17_57,VPWR,li1,32.4300,57.1200,1.799946
FILLER_17_54,VPWR,li1,30.8200,57.1200,1.799946
FILLER_17_51,VPWR,li1,29.6700,57.1200,1.799951
FILLER_17_35,VPWR,li1,22.3100,57.1200,1.799972
FILLER_17_21,VPWR,li1,15.4100,57.1200,1.799971
FILLER_17_3,VPWR,li1,7.1300,57.1200,1.799970
FILLER_16_305,VPWR,li1,146.5100,57.1200,1.799827
FILLER_16_302,VPWR,li1,145.1300,57.1200,1.799827
FILLER_16_299,VPWR,li1,143.7500,57.1200,1.799827
FILLER_16_289,VPWR,li1,139.1500,57.1200,1.799827
FILLER_16_286,VPWR,li1,137.7700,57.1200,1.799827
FILLER_16_283,VPWR,li1,136.3900,57.1200,1.799827
FILLER_16_280,VPWR,li1,135.0100,57.1200,1.799827
FILLER_16_270,VPWR,li1,130.4100,57.1200,1.799827
FILLER_16_267,VPWR,li1,129.0300,57.1200,1.799827
FILLER_16_264,VPWR,li1,127.6500,57.1200,1.799827
FILLER_16_230,VPWR,li1,111.5500,57.1200,1.799829
FILLER_16_200,VPWR,li1,97.7500,57.1200,1.799833
FILLER_16_197,VPWR,li1,96.8300,57.1200,1.799833
FILLER_16_149,VPWR,li1,74.5200,57.1200,1.799847
FILLER_16_138,VPWR,li1,69.4600,57.1200,1.799853
FILLER_16_103,VPWR,li1,53.5900,57.1200,1.799890
FILLER_16_100,VPWR,li1,52.2100,57.1200,1.799890
FILLER_16_97,VPWR,li1,50.8300,57.1200,1.799897
FILLER_16_94,VPWR,li1,49.4500,57.1200,1.799897
FILLER_16_91,VPWR,li1,48.0700,57.1200,1.799904
FILLER_16_88,VPWR,li1,46.6900,57.1200,1.799904
FILLER_16_85,VPWR,li1,45.3100,57.1200,1.799910
FILLER_16_70,VPWR,li1,37.9500,57.1200,1.799929
FILLER_16_67,VPWR,li1,37.0300,57.1200,1.799929
FILLER_16_64,VPWR,li1,35.6500,57.1200,1.799934
FILLER_16_61,VPWR,li1,34.2700,57.1200,1.799940
FILLER_16_58,VPWR,li1,32.8900,57.1200,1.799940
FILLER_16_55,VPWR,li1,31.5100,57.1200,1.799946
FILLER_16_52,VPWR,li1,30.1300,57.1200,1.799951
FILLER_16_49,VPWR,li1,28.7500,57.1200,1.799951
FILLER_16_35,VPWR,li1,21.8500,57.1200,1.799972
FILLER_16_32,VPWR,li1,20.9300,57.1200,1.799972
FILLER_16_29,VPWR,li1,19.5500,57.1200,1.799971
FILLER_16_6,VPWR,li1,8.5100,57.1200,1.799970
FILLER_16_3,VPWR,li1,7.5900,57.1200,1.799970
FILLER_15_306,VPWR,li1,146.7400,51.6800,1.799821
FILLER_15_303,VPWR,li1,145.5900,51.6800,1.799821
FILLER_15_300,VPWR,li1,144.2100,51.6800,1.799821
FILLER_15_297,VPWR,li1,142.8300,51.6800,1.799821
FILLER_15_294,VPWR,li1,141.4500,51.6800,1.799821
FILLER_15_291,VPWR,li1,140.0700,51.6800,1.799821
FILLER_15_288,VPWR,li1,138.6900,51.6800,1.799821
FILLER_15_277,VPWR,li1,133.6300,51.6800,1.799822
FILLER_15_274,VPWR,li1,132.2500,51.6800,1.799822
FILLER_15_259,VPWR,li1,124.8900,51.6800,1.799823
FILLER_15_251,VPWR,li1,121.4400,51.6800,1.799824
FILLER_15_228,VPWR,li1,110.8600,51.6800,1.799827
FILLER_15_225,VPWR,li1,109.7100,51.6800,1.799828
FILLER_15_214,VPWR,li1,104.4200,51.6800,1.799829
FILLER_15_187,VPWR,li1,91.7700,51.6800,1.799837
FILLER_15_172,VPWR,li1,84.8700,51.6800,1.799849
FILLER_15_169,VPWR,li1,83.9500,51.6800,1.799849
FILLER_15_165,VPWR,li1,82.1100,51.6800,1.799853
FILLER_15_157,VPWR,li1,77.9700,51.6800,1.799858
FILLER_15_148,VPWR,li1,73.8300,51.6800,1.799867
FILLER_15_100,VPWR,li1,52.2100,51.6800,1.799907
FILLER_15_97,VPWR,li1,50.8300,51.6800,1.799907
FILLER_15_66,VPWR,li1,36.3400,51.6800,1.799939
FILLER_15_63,VPWR,li1,35.1900,51.6800,1.799944
FILLER_15_60,VPWR,li1,33.8100,51.6800,1.799944
FILLER_15_57,VPWR,li1,32.4300,51.6800,1.799951
FILLER_15_54,VPWR,li1,30.8200,51.6800,1.799951
FILLER_15_51,VPWR,li1,29.6700,51.6800,1.799956
FILLER_15_48,VPWR,li1,28.2900,51.6800,1.799960
FILLER_15_45,VPWR,li1,26.9100,51.6800,1.799960
FILLER_15_42,VPWR,li1,25.5300,51.6800,1.799966
FILLER_15_39,VPWR,li1,24.1500,51.6800,1.799966
FILLER_15_9,VPWR,li1,9.8900,51.6800,1.799971
FILLER_15_6,VPWR,li1,8.9700,51.6800,1.799971
FILLER_15_3,VPWR,li1,7.5900,51.6800,1.799971
FILLER_14_307,VPWR,li1,146.9700,51.6800,1.799821
FILLER_14_304,VPWR,li1,146.0500,51.6800,1.799821
FILLER_14_274,VPWR,li1,132.2500,51.6800,1.799822
FILLER_14_271,VPWR,li1,130.8700,51.6800,1.799823
FILLER_14_268,VPWR,li1,129.4900,51.6800,1.799823
FILLER_14_265,VPWR,li1,128.1100,51.6800,1.799823
FILLER_14_253,VPWR,li1,122.1300,51.6800,1.799824
FILLER_14_234,VPWR,li1,113.8500,51.6800,1.799826
FILLER_14_231,VPWR,li1,112.4700,51.6800,1.799827
FILLER_14_228,VPWR,li1,111.0900,51.6800,1.799827
FILLER_14_225,VPWR,li1,109.7100,51.6800,1.799828
FILLER_14_222,VPWR,li1,108.3300,51.6800,1.799828
FILLER_14_219,VPWR,li1,106.9500,51.6800,1.799828
FILLER_14_197,VPWR,li1,96.3700,51.6800,1.799834
FILLER_14_176,VPWR,li1,86.7100,51.6800,1.799846
FILLER_14_173,VPWR,li1,85.7900,51.6800,1.799846
FILLER_14_170,VPWR,li1,84.4100,51.6800,1.799849
FILLER_14_167,VPWR,li1,83.0300,51.6800,1.799853
FILLER_14_164,VPWR,li1,81.6500,51.6800,1.799853
FILLER_14_161,VPWR,li1,80.2700,51.6800,1.799855
FILLER_14_158,VPWR,li1,78.8900,51.6800,1.799858
FILLER_14_88,VPWR,li1,46.4600,51.6800,1.799916
FILLER_14_85,VPWR,li1,45.3100,51.6800,1.799920
FILLER_14_65,VPWR,li1,36.1100,51.6800,1.799939
FILLER_14_62,VPWR,li1,34.7300,51.6800,1.799944
FILLER_14_52,VPWR,li1,29.9000,51.6800,1.799956
FILLER_14_49,VPWR,li1,28.7500,51.6800,1.799956
FILLER_14_46,VPWR,li1,27.3700,51.6800,1.799960
FILLER_14_26,VPWR,li1,17.9400,51.6800,1.799972
FILLER_14_3,VPWR,li1,7.3600,51.6800,1.799971
FILLER_13_306,VPWR,li1,146.7400,46.2400,1.799713
FILLER_13_303,VPWR,li1,145.5900,46.2400,1.799713
FILLER_13_300,VPWR,li1,144.2100,46.2400,1.799713
FILLER_13_292,VPWR,li1,140.0700,46.2400,1.799713
FILLER_13_289,VPWR,li1,139.1500,46.2400,1.799713
FILLER_13_278,VPWR,li1,133.8600,46.2400,1.799713
FILLER_13_275,VPWR,li1,132.7100,46.2400,1.799713
FILLER_13_268,VPWR,li1,129.2600,46.2400,1.799713
FILLER_13_265,VPWR,li1,128.1100,46.2400,1.799713
FILLER_13_262,VPWR,li1,126.7300,46.2400,1.799713
FILLER_13_259,VPWR,li1,125.3500,46.2400,1.799713
FILLER_13_256,VPWR,li1,123.9700,46.2400,1.799713
FILLER_13_234,VPWR,li1,113.8500,46.2400,1.799713
FILLER_13_231,VPWR,li1,112.4700,46.2400,1.799713
FILLER_13_228,VPWR,li1,111.0900,46.2400,1.799713
FILLER_13_225,VPWR,li1,109.7100,46.2400,1.799713
FILLER_13_175,VPWR,li1,86.2500,46.2400,1.799729
FILLER_13_172,VPWR,li1,85.3300,46.2400,1.799734
FILLER_13_169,VPWR,li1,83.9500,46.2400,1.799734
FILLER_13_167,VPWR,li1,82.5700,46.2400,1.799739
FILLER_13_164,VPWR,li1,81.6500,46.2400,1.799739
FILLER_13_147,VPWR,li1,73.3700,46.2400,1.799756
FILLER_13_144,VPWR,li1,72.4500,46.2400,1.799761
FILLER_13_141,VPWR,li1,71.0700,46.2400,1.799761
FILLER_13_131,VPWR,li1,66.2400,46.2400,1.799775
FILLER_13_128,VPWR,li1,65.0900,46.2400,1.799775
FILLER_13_125,VPWR,li1,63.7100,46.2400,1.799781
FILLER_13_109,VPWR,li1,56.3500,46.2400,1.799795
FILLER_13_106,VPWR,li1,54.9700,46.2400,1.799802
FILLER_13_63,VPWR,li1,34.7300,46.2400,1.799883
FILLER_13_60,VPWR,li1,33.8100,46.2400,1.799883
FILLER_13_57,VPWR,li1,32.4300,46.2400,1.799893
FILLER_13_34,VPWR,li1,21.3900,46.2400,1.799943
FILLER_13_31,VPWR,li1,20.4700,46.2400,1.799943
FILLER_13_28,VPWR,li1,19.0900,46.2400,1.799943
FILLER_13_6,VPWR,li1,8.5100,46.2400,1.799942
FILLER_13_3,VPWR,li1,7.5900,46.2400,1.799942
FILLER_12_305,VPWR,li1,146.5100,46.2400,1.799713
FILLER_12_302,VPWR,li1,145.1300,46.2400,1.799713
FILLER_12_271,VPWR,li1,130.8700,46.2400,1.799713
FILLER_12_268,VPWR,li1,129.4900,46.2400,1.799713
FILLER_12_265,VPWR,li1,128.1100,46.2400,1.799713
FILLER_12_262,VPWR,li1,126.7300,46.2400,1.799713
FILLER_12_259,VPWR,li1,125.3500,46.2400,1.799713
FILLER_12_256,VPWR,li1,123.9700,46.2400,1.799713
FILLER_12_253,VPWR,li1,122.5900,46.2400,1.799713
FILLER_12_229,VPWR,li1,111.5500,46.2400,1.799713
FILLER_12_226,VPWR,li1,110.1700,46.2400,1.799713
FILLER_12_223,VPWR,li1,108.7900,46.2400,1.799713
FILLER_12_220,VPWR,li1,107.4100,46.2400,1.799713
FILLER_12_217,VPWR,li1,106.0300,46.2400,1.799713
FILLER_12_207,VPWR,li1,101.2000,46.2400,1.799714
FILLER_12_204,VPWR,li1,100.0500,46.2400,1.799714
FILLER_12_177,VPWR,li1,87.1700,46.2400,1.799729
FILLER_12_174,VPWR,li1,86.2500,46.2400,1.799729
FILLER_12_150,VPWR,li1,75.2100,46.2400,1.799752
FILLER_12_147,VPWR,li1,73.8300,46.2400,1.799756
FILLER_12_144,VPWR,li1,72.4500,46.2400,1.799761
FILLER_12_139,VPWR,li1,69.6900,46.2400,1.799767
FILLER_12_115,VPWR,li1,59.1100,46.2400,1.799789
FILLER_12_85,VPWR,li1,44.8500,46.2400,1.799839
FILLER_12_72,VPWR,li1,39.3300,46.2400,1.799866
FILLER_12_69,VPWR,li1,37.9500,46.2400,1.799866
FILLER_12_27,VPWR,li1,18.1700,46.2400,1.799943
FILLER_12_18,VPWR,li1,14.0300,46.2400,1.799942
FILLER_12_6,VPWR,li1,8.9700,46.2400,1.799942
FILLER_12_3,VPWR,li1,7.5900,46.2400,1.799942
FILLER_11_305,VPWR,li1,146.5100,40.8000,1.799863
FILLER_11_271,VPWR,li1,130.6400,40.8000,1.799865
FILLER_11_268,VPWR,li1,129.4900,40.8000,1.799865
FILLER_11_265,VPWR,li1,128.1100,40.8000,1.799866
FILLER_11_262,VPWR,li1,126.7300,40.8000,1.799867
FILLER_11_259,VPWR,li1,125.3500,40.8000,1.799867
FILLER_11_228,VPWR,li1,111.0900,40.8000,1.799873
FILLER_11_225,VPWR,li1,109.7100,40.8000,1.799873
FILLER_11_223,VPWR,li1,108.3300,40.8000,1.799875
FILLER_11_220,VPWR,li1,107.4100,40.8000,1.799875
FILLER_11_196,VPWR,li1,96.3700,40.8000,1.799886
FILLER_11_193,VPWR,li1,94.9900,40.8000,1.799886
FILLER_11_175,VPWR,li1,86.4800,40.8000,1.799896
FILLER_11_172,VPWR,li1,85.3300,40.8000,1.799896
FILLER_11_169,VPWR,li1,83.9500,40.8000,1.799898
FILLER_11_159,VPWR,li1,78.8900,40.8000,1.799903
FILLER_11_156,VPWR,li1,77.9700,40.8000,1.799905
FILLER_11_153,VPWR,li1,76.5900,40.8000,1.799908
FILLER_11_150,VPWR,li1,75.2100,40.8000,1.799908
FILLER_11_147,VPWR,li1,73.8300,40.8000,1.799910
FILLER_11_116,VPWR,li1,59.3400,40.8000,1.799930
FILLER_11_113,VPWR,li1,58.1900,40.8000,1.799930
FILLER_11_109,VPWR,li1,56.3500,40.8000,1.799933
FILLER_11_106,VPWR,li1,54.9700,40.8000,1.799936
FILLER_11_103,VPWR,li1,53.5900,40.8000,1.799936
FILLER_11_100,VPWR,li1,52.2100,40.8000,1.799940
FILLER_11_97,VPWR,li1,50.8300,40.8000,1.799940
FILLER_11_74,VPWR,li1,40.2500,40.8000,1.799956
FILLER_11_11,VPWR,li1,11.2700,40.8000,1.799981
FILLER_10_305,VPWR,li1,146.5100,40.8000,1.799863
FILLER_10_266,VPWR,li1,128.3400,40.8000,1.799866
FILLER_10_263,VPWR,li1,127.1900,40.8000,1.799866
FILLER_10_260,VPWR,li1,125.8100,40.8000,1.799867
FILLER_10_250,VPWR,li1,120.9800,40.8000,1.799868
FILLER_10_247,VPWR,li1,119.8300,40.8000,1.799868
FILLER_10_239,VPWR,li1,115.6900,40.8000,1.799871
FILLER_10_193,VPWR,li1,94.9900,40.8000,1.799886
FILLER_10_183,VPWR,li1,90.1600,40.8000,1.799892
FILLER_10_180,VPWR,li1,89.0100,40.8000,1.799892
FILLER_10_156,VPWR,li1,77.9700,40.8000,1.799905
FILLER_10_147,VPWR,li1,73.3700,40.8000,1.799910
FILLER_10_132,VPWR,li1,66.4700,40.8000,1.799918
FILLER_10_117,VPWR,li1,59.5700,40.8000,1.799930
FILLER_10_114,VPWR,li1,58.6500,40.8000,1.799930
FILLER_10_111,VPWR,li1,57.2700,40.8000,1.799933
FILLER_10_108,VPWR,li1,55.8900,40.8000,1.799933
FILLER_10_105,VPWR,li1,54.5100,40.8000,1.799936
FILLER_10_94,VPWR,li1,49.4500,40.8000,1.799943
FILLER_10_81,VPWR,li1,43.4700,40.8000,1.799953
FILLER_10_78,VPWR,li1,42.0900,40.8000,1.799953
FILLER_10_75,VPWR,li1,40.7100,40.8000,1.799956
FILLER_10_72,VPWR,li1,39.3300,40.8000,1.799956
FILLER_10_29,VPWR,li1,19.3200,40.8000,1.799981
FILLER_10_27,VPWR,li1,18.1700,40.8000,1.799981
FILLER_10_24,VPWR,li1,17.2500,40.8000,1.799981
FILLER_10_21,VPWR,li1,15.8700,40.8000,1.799981
FILLER_10_18,VPWR,li1,14.4900,40.8000,1.799981
FILLER_10_15,VPWR,li1,13.1100,40.8000,1.799981
FILLER_10_12,VPWR,li1,11.7300,40.8000,1.799981
FILLER_10_9,VPWR,li1,10.3500,40.8000,1.799981
FILLER_10_6,VPWR,li1,8.9700,40.8000,1.799981
FILLER_10_3,VPWR,li1,7.5900,40.8000,1.799981
FILLER_9_306,VPWR,li1,146.7400,35.3600,1.799847
FILLER_9_303,VPWR,li1,145.5900,35.3600,1.799847
FILLER_9_281,VPWR,li1,135.0100,35.3600,1.799849
FILLER_9_272,VPWR,li1,130.8700,35.3600,1.799850
FILLER_9_269,VPWR,li1,129.9500,35.3600,1.799851
FILLER_9_266,VPWR,li1,128.5700,35.3600,1.799851
FILLER_9_263,VPWR,li1,127.1900,35.3600,1.799853
FILLER_9_234,VPWR,li1,113.3900,35.3600,1.799859
FILLER_9_231,VPWR,li1,112.4700,35.3600,1.799859
FILLER_9_228,VPWR,li1,111.0900,35.3600,1.799861
FILLER_9_225,VPWR,li1,109.7100,35.3600,1.799861
FILLER_9_221,VPWR,li1,107.8700,35.3600,1.799862
FILLER_9_191,VPWR,li1,93.6100,35.3600,1.799874
FILLER_9_113,VPWR,li1,58.1900,35.3600,1.799919
FILLER_9_88,VPWR,li1,46.6900,35.3600,1.799935
FILLER_9_85,VPWR,li1,45.3100,35.3600,1.799940
FILLER_9_74,VPWR,li1,40.2500,35.3600,1.799947
FILLER_9_71,VPWR,li1,38.8700,35.3600,1.799951
FILLER_9_68,VPWR,li1,37.4900,35.3600,1.799955
FILLER_9_65,VPWR,li1,36.1100,35.3600,1.799955
FILLER_9_46,VPWR,li1,27.1400,35.3600,1.799970
FILLER_9_27,VPWR,li1,18.4000,35.3600,1.799980
FILLER_9_24,VPWR,li1,17.2500,35.3600,1.799980
FILLER_9_21,VPWR,li1,15.8700,35.3600,1.799980
FILLER_9_18,VPWR,li1,14.4900,35.3600,1.799980
FILLER_9_15,VPWR,li1,13.1100,35.3600,1.799980
FILLER_9_12,VPWR,li1,11.7300,35.3600,1.799980
FILLER_9_9,VPWR,li1,10.3500,35.3600,1.799980
FILLER_9_6,VPWR,li1,8.9700,35.3600,1.799980
FILLER_9_3,VPWR,li1,7.5900,35.3600,1.799980
FILLER_8_269,VPWR,li1,129.9500,35.3600,1.799851
FILLER_8_266,VPWR,li1,128.5700,35.3600,1.799851
FILLER_8_263,VPWR,li1,127.1900,35.3600,1.799853
FILLER_8_260,VPWR,li1,125.8100,35.3600,1.799853
FILLER_8_249,VPWR,li1,120.7500,35.3600,1.799855
FILLER_8_246,VPWR,li1,119.3700,35.3600,1.799855
FILLER_8_226,VPWR,li1,109.9400,35.3600,1.799861
FILLER_8_223,VPWR,li1,108.7900,35.3600,1.799862
FILLER_8_220,VPWR,li1,107.4100,35.3600,1.799862
FILLER_8_197,VPWR,li1,96.6000,35.3600,1.799872
FILLER_8_186,VPWR,li1,91.5400,35.3600,1.799876
FILLER_8_183,VPWR,li1,90.3900,35.3600,1.799879
FILLER_8_180,VPWR,li1,89.0100,35.3600,1.799879
FILLER_8_168,VPWR,li1,83.4900,35.3600,1.799885
FILLER_8_165,VPWR,li1,82.1100,35.3600,1.799887
FILLER_8_162,VPWR,li1,80.7300,35.3600,1.799887
FILLER_8_119,VPWR,li1,60.7200,35.3600,1.799916
FILLER_8_116,VPWR,li1,59.5700,35.3600,1.799916
FILLER_8_113,VPWR,li1,58.1900,35.3600,1.799919
FILLER_8_110,VPWR,li1,56.8100,35.3600,1.799921
FILLER_8_107,VPWR,li1,55.4300,35.3600,1.799921
FILLER_8_85,VPWR,li1,44.8500,35.3600,1.799940
FILLER_8_82,VPWR,li1,43.7000,35.3600,1.799943
FILLER_8_79,VPWR,li1,42.5500,35.3600,1.799943
FILLER_8_70,VPWR,li1,37.9500,35.3600,1.799951
FILLER_8_60,VPWR,li1,33.5800,35.3600,1.799959
FILLER_8_29,VPWR,li1,19.3200,35.3600,1.799980
FILLER_8_21,VPWR,li1,15.6400,35.3600,1.799980
FILLER_8_18,VPWR,li1,14.4900,35.3600,1.799980
FILLER_8_15,VPWR,li1,13.1100,35.3600,1.799980
FILLER_8_12,VPWR,li1,11.7300,35.3600,1.799980
FILLER_8_9,VPWR,li1,10.3500,35.3600,1.799980
FILLER_8_6,VPWR,li1,8.9700,35.3600,1.799980
FILLER_8_3,VPWR,li1,7.5900,35.3600,1.799980
FILLER_7_307,VPWR,li1,146.9700,29.9200,1.799656
FILLER_7_271,VPWR,li1,130.6400,29.9200,1.799659
FILLER_7_263,VPWR,li1,126.7300,29.9200,1.799664
FILLER_7_233,VPWR,li1,113.1600,29.9200,1.799681
FILLER_7_223,VPWR,li1,108.3300,29.9200,1.799689
FILLER_7_220,VPWR,li1,107.4100,29.9200,1.799689
FILLER_7_204,VPWR,li1,99.8200,29.9200,1.799702
FILLER_7_195,VPWR,li1,95.4500,29.9200,1.799710
FILLER_7_192,VPWR,li1,94.5300,29.9200,1.799710
FILLER_7_182,VPWR,li1,89.7000,29.9200,1.799718
FILLER_7_169,VPWR,li1,83.7200,29.9200,1.799734
FILLER_7_166,VPWR,li1,82.3400,29.9200,1.799739
FILLER_7_163,VPWR,li1,81.1900,29.9200,1.799739
FILLER_7_160,VPWR,li1,79.8100,29.9200,1.799746
FILLER_7_157,VPWR,li1,78.4300,29.9200,1.799746
FILLER_7_149,VPWR,li1,74.7500,29.9200,1.799759
FILLER_7_146,VPWR,li1,73.3700,29.9200,1.799764
FILLER_7_143,VPWR,li1,71.9900,29.9200,1.799764
FILLER_7_133,VPWR,li1,66.9300,29.9200,1.799778
FILLER_7_122,VPWR,li1,61.8700,29.9200,1.799796
FILLER_7_119,VPWR,li1,60.9500,29.9200,1.799803
FILLER_7_116,VPWR,li1,59.5700,29.9200,1.799809
FILLER_7_113,VPWR,li1,58.1900,29.9200,1.799809
FILLER_7_111,VPWR,li1,56.8100,29.9200,1.799818
FILLER_7_108,VPWR,li1,55.8900,29.9200,1.799818
FILLER_7_99,VPWR,li1,51.5200,29.9200,1.799834
FILLER_7_90,VPWR,li1,47.1500,29.9200,1.799852
FILLER_7_68,VPWR,li1,37.0300,29.9200,1.799891
FILLER_7_65,VPWR,li1,36.1100,29.9200,1.799891
FILLER_7_53,VPWR,li1,30.5900,29.9200,1.799913
FILLER_7_17,VPWR,li1,13.8000,29.9200,1.799955
FILLER_7_6,VPWR,li1,8.9700,29.9200,1.799955
FILLER_7_3,VPWR,li1,7.5900,29.9200,1.799955
FILLER_6_284,VPWR,li1,136.8500,29.9200,1.799658
FILLER_6_281,VPWR,li1,135.4700,29.9200,1.799658
FILLER_6_269,VPWR,li1,129.4900,29.9200,1.799661
FILLER_6_251,VPWR,li1,121.2100,29.9200,1.799670
FILLER_6_204,VPWR,li1,100.0500,29.9200,1.799702
FILLER_6_195,VPWR,li1,95.4500,29.9200,1.799710
FILLER_6_166,VPWR,li1,82.3400,29.9200,1.799739
FILLER_6_156,VPWR,li1,77.7400,29.9200,1.799751
FILLER_6_153,VPWR,li1,76.5900,29.9200,1.799751
FILLER_6_150,VPWR,li1,75.2100,29.9200,1.799759
FILLER_6_147,VPWR,li1,73.8300,29.9200,1.799759
FILLER_6_144,VPWR,li1,72.4500,29.9200,1.799764
FILLER_6_141,VPWR,li1,71.0700,29.9200,1.799769
FILLER_6_128,VPWR,li1,64.6300,29.9200,1.799786
FILLER_6_104,VPWR,li1,54.0500,29.9200,1.799826
FILLER_6_101,VPWR,li1,52.6700,29.9200,1.799834
FILLER_6_54,VPWR,li1,30.5900,29.9200,1.799913
FILLER_6_32,VPWR,li1,20.4700,29.9200,1.799956
FILLER_6_29,VPWR,li1,19.5500,29.9200,1.799955
FILLER_6_19,VPWR,li1,14.4900,29.9200,1.799955
FILLER_5_281,VPWR,li1,135.4700,24.4800,1.799742
FILLER_5_203,VPWR,li1,99.3600,24.4800,1.799776
FILLER_5_172,VPWR,li1,85.3300,24.4800,1.799802
FILLER_5_169,VPWR,li1,83.9500,24.4800,1.799806
FILLER_5_167,VPWR,li1,82.5700,24.4800,1.799806
FILLER_5_149,VPWR,li1,74.5200,24.4800,1.799823
FILLER_5_146,VPWR,li1,73.3700,24.4800,1.799828
FILLER_5_123,VPWR,li1,62.5600,24.4800,1.799854
FILLER_5_120,VPWR,li1,61.4100,24.4800,1.799854
FILLER_5_111,VPWR,li1,56.8100,24.4800,1.799867
FILLER_5_108,VPWR,li1,55.8900,24.4800,1.799867
FILLER_5_100,VPWR,li1,52.2100,24.4800,1.799876
FILLER_5_91,VPWR,li1,47.8400,24.4800,1.799890
FILLER_5_39,VPWR,li1,23.6900,24.4800,1.799955
FILLER_5_30,VPWR,li1,19.5500,24.4800,1.799962
FILLER_5_27,VPWR,li1,18.6300,24.4800,1.799962
FILLER_5_18,VPWR,li1,14.0300,24.4800,1.799961
FILLER_5_3,VPWR,li1,7.1300,24.4800,1.799961
FILLER_4_307,VPWR,li1,146.9700,24.4800,1.799741
FILLER_4_304,VPWR,li1,146.0500,24.4800,1.799741
FILLER_4_261,VPWR,li1,125.8100,24.4800,1.799746
FILLER_4_249,VPWR,li1,120.7500,24.4800,1.799749
FILLER_4_240,VPWR,li1,116.1500,24.4800,1.799753
FILLER_4_204,VPWR,li1,100.0500,24.4800,1.799776
FILLER_4_195,VPWR,li1,95.4500,24.4800,1.799782
